Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
3448,0.73,Fair,I,VVS2,64.4,59.0,5.65,5.62,3.63,2351
21677,0.82,Ideal,F,SI2,62.3,56.0,5.96,6.02,3.73,2841
24621,0.3,Premium,F,VVS1,62.0,59.0,4.24,4.28,2.64,868
15746,1.7,Good,F,VS1,57.6,63.0,7.86,7.81,4.51,17330
17174,2.04,Premium,J,VS1,62.6,58.0,8.11,8.06,5.06,14660
26784,0.75,Premium,G,SI2,62.7,58.0,5.82,5.76,3.63,2268
14825,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,6676
24942,2.08,Good,I,SI2,63.8,58.0,8.02,8.1,5.14,13956
13999,1.53,Ideal,E,SI2,61.0,55.0,7.44,7.5,4.55,10698
12444,1.0,Ideal,G,SI2,62.3,56.0,6.46,6.44,3.96,4861
22421,0.4,Premium,D,SI1,61.4,56.0,4.83,4.72,2.93,990
5693,0.55,Ideal,I,VVS1,61.7,56.0,5.24,5.29,3.25,1593
11215,0.28,Very Good,H,VS2,61.4,57.0,4.21,4.23,2.59,376
21425,0.3,Very Good,G,VS1,62.6,56.0,4.29,4.31,2.69,581
6900,1.03,Very Good,F,SI2,62.4,59.0,6.38,6.45,4.0,4503
15489,3.01,Premium,I,SI2,60.2,59.0,9.36,9.31,5.62,18242
22900,0.71,Ideal,H,VS1,61.6,57.0,5.74,5.79,3.55,2175
600,0.7,Ideal,I,VVS1,62.3,55.0,5.7,5.64,3.53,2536
13150,0.58,Premium,E,VS2,61.5,58.0,5.41,5.38,3.32,2535
14654,2.11,Premium,J,SI2,60.7,60.0,8.2,8.27,5.0,12440
1370,1.05,Ideal,G,VS2,61.6,59.0,6.51,6.54,4.02,6981
22994,0.3,Good,G,VS1,63.8,55.0,4.28,4.25,2.72,776
1208,1.52,Ideal,J,SI1,61.9,57.0,7.33,7.37,4.55,7356
111,0.55,Very Good,E,SI1,59.7,60.0,5.31,5.41,3.2,1559
24435,1.24,Premium,E,SI1,58.5,60.0,7.08,7.01,4.11,5775
7997,1.1,Ideal,H,VVS2,62.0,56.0,6.59,6.63,4.1,7267
4723,2.01,Premium,E,SI2,62.2,60.0,8.02,7.96,4.97,13387
25832,0.51,Premium,E,SI2,61.8,58.0,5.11,5.08,3.15,1265
24358,1.28,Premium,H,SI1,62.7,58.0,6.88,6.94,4.33,6580
19699,0.7,Premium,F,SI1,60.4,58.0,5.76,5.82,3.5,2196
6193,0.32,Ideal,I,VS2,63.0,57.0,4.37,4.33,2.74,576
15995,0.74,Very Good,E,VVS2,61.9,59.0,5.74,5.77,3.56,3616
8414,1.26,Ideal,H,SI1,61.7,58.0,6.95,6.9,4.27,6476
7220,1.01,Premium,E,SI2,60.6,58.0,6.53,6.47,3.94,4118
6928,0.32,Good,D,SI1,63.8,56.0,4.35,4.33,2.77,756
14660,0.74,Ideal,H,VVS1,61.1,56.0,5.84,5.91,3.59,3804
24712,1.51,Ideal,I,SI1,62.4,59.0,7.27,7.34,4.56,8752
26639,0.3,Very Good,D,VS1,63.2,59.0,4.26,4.29,2.7,707
11867,1.02,Premium,F,SI2,60.0,60.0,6.57,6.53,3.93,4284
23608,1.24,Very Good,J,VS1,59.1,62.0,7.06,7.04,4.17,5427
21258,0.74,Very Good,D,SI2,63.1,58.0,5.69,5.79,3.62,2713
16206,0.33,Ideal,G,VS1,61.9,56.0,4.48,4.44,2.76,854
16527,0.24,Ideal,G,IF,61.6,57.0,3.99,4.02,2.46,559
11945,1.03,Ideal,G,VVS2,61.6,57.0,6.51,6.48,4.0,8020
18113,0.54,Good,E,VVS1,60.3,61.0,5.3,5.32,3.2,2697
13195,1.07,Ideal,F,SI1,61.5,56.0,6.58,6.62,4.06,7286
8146,0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,673
9679,1.11,Premium,D,VS2,59.5,60.0,6.77,6.7,4.01,6579
24070,1.01,Very Good,E,SI1,62.8,57.0,6.35,6.39,4.0,5411
24166,0.71,Premium,D,VS2,62.5,60.0,5.65,5.61,3.52,2770
15030,0.3,Very Good,E,IF,60.1,60.0,4.3,4.32,2.59,1026
23877,0.5,Premium,E,VS2,61.0,59.0,5.13,5.07,3.11,1583
3535,1.51,Premium,H,VS2,60.7,58.0,7.45,7.4,4.51,10685
21549,0.56,Ideal,G,SI1,61.3,54.0,5.34,5.37,3.28,1417
6989,0.72,Premium,E,SI2,61.7,58.0,5.79,5.74,3.56,2125
630,0.7,Ideal,J,VS2,61.9,57.0,5.65,5.69,3.51,1974
26870,3.24,Premium,H,I1,62.1,58.0,9.44,9.4,5.85,12300
20855,0.24,Ideal,F,VS2,61.8,57.0,3.97,4.02,2.47,417
14919,0.75,Premium,E,SI1,61.1,59.0,5.86,5.83,3.57,2814
3843,1.53,Premium,G,VS2,61.8,59.0,7.45,7.31,4.56,12717
18177,0.51,Ideal,F,VS1,61.6,55.0,5.14,5.18,3.18,1870
8133,1.02,Ideal,H,VS1,62.2,56.0,6.48,6.42,4.01,5569
8807,0.3,Ideal,H,IF,61.8,55.0,4.31,4.3,2.66,1013
12006,1.62,Ideal,E,VS2,61.4,57.0,7.54,7.58,4.64,16358
393,0.58,Ideal,E,VS2,61.8,57.0,5.32,5.36,3.3,1903
9524,1.01,Fair,D,SI1,64.7,57.0,6.33,6.25,4.07,5430
1021,1.5,Ideal,H,VS1,61.2,56.0,7.39,7.4,4.52,12055
7306,0.9,Very Good,H,SI1,58.7,59.0,6.3,6.35,3.71,3447
506,1.01,Very Good,H,SI2,63.9,56.0,6.29,6.38,4.05,4023
3813,1.13,Premium,G,SI1,60.9,60.0,6.76,6.67,4.09,5376
24384,1.64,Ideal,F,SI2,61.4,57.0,7.59,7.55,4.65,10929
5289,0.35,Premium,E,VS1,62.2,58.0,4.47,4.5,2.79,718
14546,1.04,Ideal,G,VS2,62.0,57.0,6.49,6.5,4.03,6342
25267,0.3,Premium,G,VVS2,60.6,58.0,4.36,4.35,2.64,878
18974,0.28,Premium,H,VVS1,59.9,62.0,4.28,4.23,2.55,646
4105,1.01,Very Good,F,VVS2,61.9,56.0,6.42,6.48,3.99,8525
19339,1.02,Good,D,VS1,64.6,58.0,6.22,6.28,4.04,6797
3121,2.01,Very Good,H,SI1,62.6,59.0,7.95,7.98,4.99,16901
13952,0.4,Premium,H,VS1,,58.0,4.71,4.68,2.94,1035
17103,1.28,Good,I,VS2,58.2,64.0,7.09,7.03,4.11,5319
22178,0.41,Premium,E,SI1,60.5,61.0,4.8,4.78,2.9,969
17785,0.33,Ideal,F,VS1,62.1,55.0,4.43,4.46,2.76,738
5003,1.2,Premium,I,SI1,,56.0,6.82,6.76,4.19,4872
16122,0.32,Ideal,D,VS2,62.6,57.0,4.37,4.41,2.75,758
23826,1.5,Fair,E,SI2,69.6,62.0,6.88,6.79,4.76,7560
3020,0.31,Good,E,VS1,59.0,63.0,4.44,4.47,2.63,600
22629,1.0,Very Good,G,SI1,59.3,63.0,6.48,6.44,3.83,4827
23230,0.32,Ideal,I,VVS1,62.4,55.0,4.38,4.34,2.72,756
11790,0.58,Ideal,J,VS1,61.9,58.0,5.31,5.35,3.3,1324
18350,0.42,Very Good,F,SI1,63.3,56.0,4.79,4.75,3.02,926
4645,0.8,Premium,G,IF,62.6,58.0,5.89,5.93,3.7,4268
18460,0.41,Ideal,G,SI2,61.7,56.0,4.79,4.81,2.96,648
16108,0.53,Ideal,G,SI1,63.0,54.0,5.18,5.14,3.25,1273
26847,0.78,Very Good,G,SI1,63.3,56.0,5.83,5.86,3.7,2721
5034,0.8,Ideal,F,VVS2,61.6,57.0,5.97,5.94,3.67,4140
19298,0.56,Ideal,G,SI1,62.3,53.0,5.31,5.28,3.3,1591
2895,1.0,Very Good,F,VS2,62.8,57.0,6.29,6.35,3.97,6957
616,1.0,Ideal,F,VS1,61.9,57.0,6.41,6.39,3.96,7526
3346,0.31,Premium,H,VS1,59.9,59.0,4.38,4.4,2.63,544
3600,0.75,Fair,J,VS2,59.1,66.0,5.99,5.82,3.49,1944
24291,1.15,Ideal,G,VS2,61.4,57.0,6.78,6.74,4.15,6492
8687,0.35,Premium,G,VS1,61.2,56.0,4.56,4.53,2.78,906
23658,0.42,Ideal,D,VVS1,61.6,56.0,4.79,4.82,2.96,1547
12644,0.32,Ideal,G,VS1,62.0,56.0,4.41,4.37,2.72,828
25798,1.51,Very Good,I,SI2,62.9,58.0,7.24,7.3,4.57,7139
25896,0.33,Very Good,E,SI1,63.4,55.0,4.4,4.37,2.78,743
18858,0.33,Ideal,E,SI1,62.0,54.0,4.43,4.41,2.74,743
14813,0.75,Ideal,D,SI2,62.2,55.0,5.83,5.87,3.64,2757
24646,2.25,Fair,G,I1,64.9,58.0,8.15,8.12,5.28,7069
7607,0.5,Very Good,H,SI1,63.1,59.0,5.02,4.96,3.15,1181
2102,0.34,Premium,H,VS2,61.1,58.0,4.47,4.5,2.74,537
2995,0.3,Very Good,D,SI2,61.4,59.0,4.26,4.31,2.63,447
19684,1.56,Ideal,F,SI1,62.7,57.0,7.34,7.39,4.62,11943
17191,1.06,Ideal,D,VVS2,61.8,56.0,6.49,6.53,4.03,13588
18091,1.26,Ideal,H,VS1,61.4,56.0,7.01,6.97,4.29,7691
21951,0.4,Premium,E,SI1,61.3,61.0,4.76,4.73,2.91,945
21656,1.5,Very Good,D,VS2,63.6,55.0,7.17,7.24,4.58,14368
24219,0.24,Very Good,E,VS1,60.1,57.0,4.08,4.1,2.46,378
9727,0.52,Ideal,G,VVS2,61.6,57.0,5.16,5.2,3.19,1897
19795,0.91,Very Good,E,SI1,62.5,61.0,6.1,6.19,3.84,4512
2777,0.75,Very Good,H,VS1,59.3,59.0,5.87,6.0,3.52,2513
8776,0.41,Ideal,F,VS1,61.3,57.0,4.77,4.79,2.93,1007
22465,1.18,Premium,J,SI2,61.3,60.0,6.78,6.83,4.17,4197
5088,1.51,Premium,D,SI1,61.1,60.0,7.37,7.32,4.49,12261
18855,1.36,Ideal,G,VVS2,61.1,57.0,7.2,7.14,4.38,11956
2822,0.33,Ideal,F,VVS1,61.7,54.0,4.46,4.49,2.76,893
26165,0.32,Ideal,E,VVS1,61.5,56.0,4.43,4.45,2.73,1140
12532,1.15,Ideal,H,SI1,62.4,54.0,6.71,6.76,4.2,6106
18060,0.33,Ideal,D,VVS2,,57.0,4.52,4.47,2.71,1062
26400,0.51,Good,G,SI1,63.7,55.0,5.07,5.1,3.24,1172
5566,1.16,Premium,H,SI2,60.2,59.0,6.84,6.78,4.1,4872
11540,0.77,Good,E,SI2,58.1,63.0,6.02,6.06,3.5,2371
11518,1.01,Good,I,VS2,63.9,59.0,6.29,6.26,4.01,4197
5056,0.91,Ideal,E,SI2,62.6,57.0,6.13,6.18,3.85,3772
11638,0.48,Very Good,E,VS1,59.1,62.0,5.14,5.18,3.05,1616
9684,1.07,Good,F,SI2,58.7,64.0,6.64,6.68,3.91,4232
23240,0.42,Premium,E,VS1,62.2,59.0,4.76,4.79,2.97,1105
174,0.7,Very Good,F,SI1,60.3,57.0,5.73,5.77,3.47,2343
6081,0.39,Ideal,E,VS1,62.3,57.0,4.67,4.64,2.9,1097
10087,0.41,Ideal,D,SI1,62.7,56.0,4.78,4.73,2.98,1015
11712,1.08,Premium,F,SI2,62.3,58.0,6.55,6.52,4.07,4414
15937,1.01,Premium,E,SI2,61.0,56.0,6.42,6.36,3.9,4371
20233,0.7,Very Good,G,VS2,63.3,56.0,5.63,5.59,3.55,2657
20620,0.32,Good,D,SI2,63.9,58.0,4.33,4.31,2.76,612
6429,0.31,Ideal,E,VS2,61.5,56.0,4.37,4.34,2.68,872
14146,1.07,Very Good,D,IF,59.0,59.0,6.63,6.72,3.94,17909
4058,1.01,Very Good,F,SI2,60.0,55.0,6.56,6.53,3.93,4425
18292,0.3,Good,G,VVS1,64.0,57.0,4.23,4.27,2.72,678
2869,0.7,Ideal,E,VS2,62.1,54.0,5.69,5.72,3.54,2839
20688,1.01,Premium,G,VS1,60.8,58.0,6.44,6.51,3.94,6499
15940,1.09,Very Good,F,IF,61.1,58.0,6.63,6.69,4.07,10663
651,2.01,Good,G,SI2,63.6,59.0,7.97,7.9,5.05,11096
3018,1.01,Very Good,E,VS2,61.7,56.0,6.41,6.45,3.97,5777
15324,0.3,Fair,G,VVS1,58.6,66.0,4.36,4.41,2.57,790
2434,0.3,Very Good,H,VS1,62.0,58.0,4.24,4.28,2.64,526
16668,0.52,Ideal,F,VVS1,62.0,54.0,5.16,5.19,3.2,2388
20492,1.11,Premium,F,SI2,62.2,57.0,6.67,6.61,4.13,5284
11896,0.7,Fair,I,VS2,66.1,56.0,5.53,5.48,3.64,1814
7237,0.3,Very Good,J,VS1,,61.0,4.33,4.38,2.66,427
10058,0.35,Ideal,D,SI1,62.3,55.0,4.51,4.54,2.82,644
1305,0.71,Ideal,G,SI1,60.6,56.0,5.76,5.82,3.51,2368
5075,0.35,Ideal,E,VVS1,62.0,56.0,4.51,4.58,2.82,1044
8433,0.38,Ideal,I,VS1,62.0,54.0,4.67,4.72,2.91,700
13020,1.49,Ideal,F,I1,62.6,54.0,7.31,7.28,4.57,6175
22197,0.52,Premium,E,VS2,62.5,60.0,5.14,5.1,3.2,1694
3279,0.5,Good,H,VVS1,63.3,57.0,5.02,5.06,3.19,1596
11294,0.33,Ideal,H,SI1,60.9,56.0,4.5,4.53,2.75,511
11563,0.56,Premium,F,VS2,,57.0,5.39,5.35,3.26,2318
25204,0.5,Good,D,SI2,61.9,63.0,5.05,5.07,3.13,1175
9681,0.73,Premium,E,SI2,60.6,59.0,5.85,5.8,3.53,2335
6573,0.5,Very Good,F,VS2,60.6,59.0,5.03,5.13,3.08,1333
13888,0.54,Ideal,H,VVS1,61.7,57.0,5.23,5.24,3.23,1846
9073,1.28,Premium,H,SI1,59.9,59.0,7.08,7.05,4.23,6701
13686,1.07,Ideal,F,SI1,62.3,53.0,6.57,6.59,4.1,6049
10029,0.38,Premium,D,VS2,61.6,59.0,4.66,4.62,2.86,998
2737,0.3,Good,G,VS1,63.5,58.0,4.21,4.26,2.69,565
26387,0.32,Ideal,E,VS2,61.9,56.0,4.4,4.36,2.71,900
17811,1.6,Premium,I,VS2,60.2,58.0,7.63,7.56,4.57,9784
6079,0.3,Good,F,VS2,,55.0,4.25,4.28,2.71,484
18873,0.35,Premium,D,VS2,59.7,58.0,4.57,4.61,2.74,829
19529,0.28,Ideal,H,VS2,61.9,55.0,4.2,4.23,2.61,467
544,0.38,Very Good,D,SI1,58.9,61.0,4.75,4.79,2.81,733
7673,1.05,Ideal,F,VVS2,60.5,55.0,6.67,6.58,4.01,10011
24115,0.9,Very Good,F,I1,61.9,59.0,6.16,6.18,3.82,2199
3270,0.32,Ideal,H,VS2,62.1,56.0,4.37,4.42,2.73,505
4809,0.3,Premium,J,VS2,61.6,61.0,4.33,4.28,2.65,473
24782,0.74,Very Good,F,VS2,61.3,61.0,5.8,5.84,3.57,2775
1234,0.7,Very Good,E,SI2,60.2,64.0,5.67,5.7,3.42,1964
7412,1.28,Ideal,F,VVS2,62.2,56.0,6.95,6.91,4.32,12958
20801,1.51,Good,I,SI2,63.6,60.0,7.23,7.27,4.61,7815
7700,0.38,Ideal,D,VVS1,61.3,56.0,4.65,4.71,2.87,1400
17376,0.23,Ideal,G,IF,61.7,55.0,3.94,3.98,2.44,536
26354,1.06,Premium,F,I1,60.3,58.0,6.59,6.56,3.96,3158
15765,0.91,Premium,H,VS1,59.2,62.0,6.2,6.14,3.65,3881
12429,0.34,Ideal,H,VVS2,61.4,56.0,4.48,4.51,2.76,852
19203,0.31,Ideal,D,VVS2,61.6,56.0,4.34,4.38,2.69,766
5553,0.24,Ideal,I,VVS1,62.3,57.0,3.98,3.95,2.47,432
12041,1.05,Very Good,J,SI2,63.2,56.0,6.49,6.45,4.09,2789
26347,0.8,Good,F,SI1,63.8,59.0,5.83,5.87,3.73,2941
6433,2.01,Good,I,SI1,58.8,60.0,8.27,8.19,4.84,16731
17983,1.01,Ideal,G,VVS2,60.9,54.0,6.5,6.53,3.97,7934
10275,1.5,Very Good,D,VS1,61.2,63.0,7.28,7.32,4.47,16407
23226,1.02,Ideal,E,SI1,60.7,57.0,6.55,6.51,3.97,5055
7404,0.3,Very Good,D,VS1,61.2,55.0,4.32,4.34,2.65,610
7856,0.54,Ideal,J,SI1,62.5,54.0,5.22,5.25,3.27,964
22445,1.01,Premium,G,SI1,61.0,59.0,6.45,6.51,3.95,4785
740,0.51,Ideal,G,VVS2,61.9,55.0,5.15,5.19,3.2,1875
11198,0.65,Ideal,G,VS1,60.6,60.0,5.58,5.61,3.39,2242
9400,0.32,Ideal,H,VVS1,61.6,55.0,4.4,4.43,2.72,730
22476,0.31,Ideal,G,VVS1,61.9,54.0,4.38,4.41,2.72,789
1470,1.56,Premium,H,SI2,58.8,59.0,7.64,7.6,4.48,8954
2140,0.3,Ideal,E,VS2,61.3,57.0,4.3,4.34,2.65,621
23359,0.7,Fair,G,VS1,56.2,65.0,5.93,5.88,3.32,2384
15677,0.38,Ideal,D,VVS2,61.2,57.0,4.66,4.68,2.86,1289
20168,1.08,Very Good,E,SI2,59.8,59.0,6.65,6.73,4.0,4415
19818,1.54,Premium,G,VS2,61.1,59.0,7.44,7.4,4.53,12308
20953,0.54,Ideal,E,SI1,61.5,56.0,5.31,5.26,3.25,1594
18533,0.34,Ideal,G,VS2,62.2,55.0,4.5,4.47,2.79,765
2833,0.71,Very Good,E,VS2,61.2,58.0,5.71,5.79,3.52,2891
10375,0.42,Ideal,G,IF,62.2,54.0,4.81,4.84,3.0,1289
7244,0.5,Very Good,H,VS2,61.2,55.0,5.12,5.16,3.15,1411
17903,1.13,Premium,F,I1,62.3,56.0,6.69,6.61,4.14,3607
11586,1.71,Very Good,H,VS2,62.6,59.0,7.54,7.58,4.73,13445
17367,1.8,Ideal,F,SI1,61.4,54.0,7.86,7.82,4.81,16340
16712,1.2,Fair,H,SI2,64.8,58.0,6.61,6.56,4.27,4368
18289,0.42,Ideal,G,VVS1,61.1,56.0,4.84,4.82,2.95,1235
17584,1.01,Fair,F,SI1,,60.0,6.15,6.13,4.06,3197
4875,1.01,Ideal,G,SI1,61.2,57.0,6.44,6.5,3.96,5387
18765,0.43,Ideal,G,VVS1,61.4,55.0,4.86,4.91,3.0,1207
17632,1.05,Premium,E,IF,59.0,58.0,6.66,6.7,3.94,11838
18807,0.31,Ideal,D,VS1,62.0,54.0,4.35,4.36,2.7,683
9127,0.53,Ideal,D,SI1,62.2,56.0,5.19,5.23,3.24,1631
20513,0.31,Very Good,I,SI1,62.8,60.0,4.29,4.31,2.7,418
10367,0.73,Ideal,E,VS2,61.4,55.0,5.82,5.8,3.57,2902
12646,0.32,Ideal,G,VS2,62.1,56.0,4.4,4.36,2.72,672
16754,2.02,Ideal,G,VS2,62.0,57.0,8.1,8.05,5.01,18700
13441,0.38,Very Good,J,SI1,63.2,59.0,4.59,4.62,2.91,538
24087,0.33,Ideal,D,VS2,62.1,56.0,4.44,4.48,2.77,781
21244,0.3,Ideal,E,VVS1,60.5,57.0,4.34,4.39,2.64,895
3223,0.31,Very Good,G,VVS2,62.3,59.0,4.29,4.32,2.68,617
3712,0.74,Premium,E,SI2,62.2,57.0,5.79,5.77,3.59,2002
13091,0.5,Ideal,E,SI1,61.9,55.0,5.18,5.12,3.19,1409
1373,0.43,Very Good,G,SI1,62.7,56.0,4.8,4.83,3.02,754
13533,2.4,Fair,J,SI2,65.4,56.0,8.35,8.29,5.44,15824
11533,0.3,Premium,G,VS1,61.8,60.0,4.29,4.32,2.66,605
23662,0.38,Ideal,F,VS1,61.3,56.0,4.68,4.72,2.88,1116
19574,0.32,Ideal,D,VS2,62.7,54.0,4.36,4.38,2.74,758
25269,1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,5699
13872,1.51,Premium,J,VS2,60.7,60.0,7.43,7.36,4.49,7357
11690,1.13,Ideal,E,SI1,62.2,55.0,6.69,6.66,4.15,6682
2765,1.21,Ideal,G,VS1,62.6,56.0,6.77,6.81,4.25,8616
11544,2.02,Good,J,SI1,63.5,60.0,7.93,7.98,5.05,12798
16517,0.51,Ideal,G,VS1,61.3,55.7,5.15,5.18,3.16,1595
3589,0.5,Fair,G,VS1,65.7,63.0,4.97,4.87,3.23,1257
10025,0.7,Ideal,F,VVS2,61.0,57.0,5.73,5.75,3.5,3478
6926,0.35,Fair,D,VVS2,53.2,62.0,4.87,4.8,2.57,1011
22352,0.51,Ideal,H,VS1,61.2,55.0,5.17,5.19,3.17,1780
24706,0.31,Very Good,H,VS1,62.8,58.0,4.29,4.31,2.7,544
26031,0.41,Very Good,E,VS1,62.8,56.0,4.72,4.77,2.98,834
8946,0.63,Ideal,G,VS2,60.9,56.0,5.57,5.6,3.4,2357
9566,0.44,Premium,F,VS2,62.2,58.0,4.83,4.88,3.02,926
1922,0.42,Premium,F,VVS2,61.7,59.0,4.82,4.78,2.96,1221
12634,2.0,Good,I,SI1,63.0,61.0,7.93,7.97,5.01,15072
18298,0.3,Ideal,H,VVS2,62.5,54.0,4.3,4.3,2.7,567
20933,1.06,Ideal,I,VS2,61.6,57.0,6.53,6.58,4.04,5748
11942,1.7,Ideal,H,SI2,61.9,59.0,7.59,7.67,4.72,9864
26244,1.54,Ideal,G,SI1,61.5,55.0,7.4,7.45,4.57,11333
9111,0.52,Ideal,F,VS1,62.2,55.0,5.18,5.14,3.21,1872
6875,0.9,Fair,I,SI2,65.3,57.0,5.98,5.93,3.89,2536
14583,0.24,Very Good,D,VVS1,59.2,59.0,4.04,4.1,2.41,478
26469,0.38,Very Good,I,VS2,61.7,56.0,4.65,4.68,2.88,680
26811,1.01,Ideal,G,VS2,63.0,57.0,6.42,6.35,4.02,6027
9336,0.68,Ideal,E,VS1,61.3,55.0,5.67,5.71,3.49,3243
26124,1.07,Premium,H,SI1,60.7,60.0,6.64,6.61,4.02,4764
15098,1.5,Premium,E,SI1,60.0,58.0,7.5,7.47,4.49,11795
11353,1.51,Ideal,I,SI2,62.8,54.0,7.28,7.34,4.59,7693
14228,1.01,Very Good,H,VS2,63.3,57.0,6.32,6.27,3.99,4559
9640,1.01,Premium,G,VS2,62.1,60.0,6.37,6.35,3.95,5946
1434,1.11,Premium,E,VS1,59.8,60.0,6.75,6.72,4.03,9299
15506,2.5,Ideal,I,VS2,61.9,57.0,8.7,8.68,5.38,16955
3760,0.41,Ideal,G,IF,61.7,56.0,4.78,4.81,2.96,1259
25223,1.2,Premium,H,VS1,61.7,59.0,6.78,6.74,4.17,4838
19285,1.29,Premium,I,VS2,62.2,57.0,7.01,6.97,4.35,6279
11367,0.59,Very Good,G,VS1,62.0,56.0,5.35,5.39,3.33,1878
8590,0.51,Ideal,F,VVS2,62.4,57.0,5.12,5.08,3.18,2203
5304,1.51,Ideal,G,VS1,61.7,54.0,7.36,7.41,4.56,13818
25948,0.7,Good,D,SI1,62.6,60.0,5.57,5.61,3.5,2681
20670,0.31,Ideal,F,IF,62.1,56.0,4.33,4.36,2.7,979
25785,0.76,Very Good,E,VS1,62.1,58.0,5.84,5.89,3.64,3415
3854,0.7,Ideal,H,SI1,62.2,55.0,5.67,5.71,3.54,2294
2699,1.09,Ideal,H,VS2,62.9,58.0,6.56,6.51,4.11,6453
6894,0.47,Very Good,E,VS1,61.8,58.0,4.97,5.03,3.09,1566
15720,1.22,Very Good,I,VS1,61.6,60.0,6.86,6.8,4.21,5966
12936,1.11,Premium,J,VS2,62.6,59.0,6.6,6.56,4.12,4265
6537,0.51,Very Good,D,VS2,60.5,60.0,5.16,5.19,3.13,1787
21329,0.32,Very Good,H,VS2,62.7,54.0,4.39,4.41,2.76,505
17732,1.02,Premium,F,VVS2,61.5,60.0,6.5,6.45,3.98,8445
10403,0.32,Premium,E,VVS1,61.8,59.0,4.35,4.39,2.7,954
843,1.01,Premium,E,VS2,59.3,58.0,6.53,6.49,3.86,7240
17018,0.33,Good,F,VS2,63.2,56.0,4.39,4.41,2.78,666
21984,0.72,Ideal,H,SI1,62.0,57.0,5.73,5.76,3.56,2361
21439,2.23,Premium,J,SI2,61.3,60.0,8.4,8.35,5.13,13931
3983,0.33,Ideal,E,SI1,62.0,54.0,4.41,4.43,2.74,579
11949,2.01,Premium,H,SI2,62.3,58.0,8.06,8.11,5.04,15773
21730,0.53,Premium,F,SI1,62.0,59.0,5.23,5.16,3.22,1428
3629,0.3,Premium,G,VVS1,61.8,59.0,4.28,4.33,2.66,789
12416,0.72,Ideal,G,SI1,61.4,56.0,5.75,5.78,3.54,2686
547,1.12,Good,F,VS2,63.8,57.0,6.59,6.61,4.21,6925
26590,0.34,Very Good,H,VVS1,62.9,57.0,4.44,4.47,2.8,775
19149,1.01,Very Good,H,SI1,59.8,61.0,6.54,6.51,3.9,4680
11164,0.73,Very Good,E,VS2,61.5,58.0,5.71,5.8,3.54,3307
1984,1.56,Ideal,I,SI1,62.5,54.0,7.45,7.37,4.63,9788
9616,0.7,Premium,H,SI1,61.1,58.0,5.73,5.69,3.49,2383
18883,0.51,Premium,F,VS1,61.7,58.0,5.11,5.07,3.14,1971
20140,0.3,Ideal,F,VS1,62.2,56.0,4.31,4.34,2.69,621
4956,0.7,Very Good,I,SI2,61.8,58.0,5.65,5.71,3.51,1977
5962,0.91,Ideal,G,SI1,62.5,56.0,6.19,6.22,3.88,4673
3911,0.54,Ideal,E,VS2,61.8,55.0,5.26,5.24,3.24,1847
2021,0.73,Good,E,VS2,63.3,60.0,5.67,5.73,3.61,2723
6410,1.0,Premium,G,VS2,60.1,57.0,6.42,6.35,3.84,6272
25132,1.51,Fair,G,I1,65.6,54.0,7.28,7.1,4.72,4167
21223,0.74,Ideal,G,SI1,61.3,57.0,5.81,5.83,3.57,3130
9945,0.7,Premium,H,VVS2,62.1,58.0,5.71,5.66,3.53,2536
13969,1.04,Premium,I,VS1,61.6,56.0,6.59,6.52,4.04,4892
6525,0.44,Ideal,E,VVS1,61.4,55.0,4.92,4.95,3.03,1868
4929,1.29,Very Good,I,SI1,63.6,57.0,6.88,6.92,4.39,5771
9606,1.61,Premium,D,SI1,61.4,60.0,7.56,7.51,4.63,13582
6762,0.9,Very Good,F,SI2,61.1,54.0,6.27,6.29,3.84,3519
12506,0.32,Ideal,D,SI1,61.5,56.0,4.39,4.42,2.71,589
26003,1.01,Good,F,VVS2,61.1,65.0,6.38,6.42,3.91,8956
7293,1.21,Very Good,I,VS1,59.4,60.0,6.9,6.97,4.12,5865
24859,0.7,Fair,H,SI1,61.0,66.0,5.68,5.64,3.45,1995
4303,0.7,Ideal,I,VS2,62.2,55.0,5.69,5.73,3.55,2154
14895,0.7,Good,E,SI1,61.6,61.0,5.64,5.66,3.48,2111
2387,0.27,Very Good,F,VVS2,62.3,59.0,4.14,4.18,2.59,591
6980,0.72,Ideal,H,VS2,61.7,56.0,5.74,5.77,3.56,3122
20008,1.23,Premium,G,SI1,62.5,59.0,6.84,6.77,4.25,6909
15072,0.4,Good,F,SI1,63.6,59.0,4.64,4.67,2.96,678
16944,1.2,Ideal,G,VS2,59.9,61.0,6.85,6.88,4.11,8321
17777,0.3,Good,E,SI1,63.7,59.0,4.27,4.21,2.7,675
5173,0.24,Ideal,H,IF,61.8,54.0,3.99,4.03,2.47,504
16478,0.59,Ideal,I,VS2,62.0,54.0,5.4,5.43,3.36,1300
26641,0.51,Very Good,D,SI1,60.4,61.0,5.09,5.14,3.09,1425
15388,0.4,Very Good,E,SI1,61.4,58.0,4.77,4.81,2.94,687
6363,1.24,Ideal,G,IF,62.4,56.0,6.86,6.89,4.29,11376
10814,1.06,Premium,E,SI2,60.5,60.0,6.61,6.67,4.02,4652
